int(self),self.no_transporter,self.disturbance_cycle,tdi,self.cycle,mean_cyc_to_deliver,mean(t_avgs),mean(self.residue),self.anticipation_increase,self.setup_file,self.item_file
51,12,300,50,741,66.4,64,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
52,12,300,50,884,77.8,84.75,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
53,12,300,50,869,80.38,66,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
54,12,300,50,842,69.94,51.5416666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
55,12,300,50,900,77.76,59.5416666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
56,12,300,50,855,64.8,50.8333333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
57,12,300,50,869,72.84,53.9583333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
58,12,300,50,864,70.3,39.8333333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
59,12,300,50,862,72.62,54,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
60,12,20000,50,794,60.86,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
61,12,20000,50,772,61.6,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
62,12,20000,50,730,61.22,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
63,12,20000,50,774,60.4,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
64,12,20000,50,712,59.48,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
65,12,20000,50,707,67.04,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
66,12,20000,50,781,65.34,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
67,12,20000,50,785,66.28,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
68,12,20000,50,728,63.68,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
69,12,20000,50,835,62.76,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
70,12,20000,50,773,63.08,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
71,12,20000,50,764,62.04,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
72,12,100,100,2227,132.83,54.9628775779317,0.284090909090909,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
73,12,100,100,2205,128.84,55.747075956451,0.409090909090909,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
74,12,100,100,2115,117.38,59.4557802287582,0.281746031746032,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
75,12,100,100,2009,102.42,55.638432809021,0.320833333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
76,12,100,100,2490,130.15,56.7714285714286,0.473333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
77,12,100,100,2197,123.12,56.0451799014396,0.295454545454545,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
78,12,100,100,2346,138.57,51.8178749895758,0.326086956521739,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
79,12,100,100,2044,109.58,50.8897399237473,0.1875,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
80,12,100,100,2010,117.34,55.6641105694415,0.279166666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
81,12,100,100,2060,113.86,52.6457232825654,0.4,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
82,12,100,100,2080,101.81,53.3992103892839,0.234126984126984,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
83,12,100,100,2062,105.61,60.0407883986928,0.275,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
84,12,150,100,2039,85.05,50.2737470862471,0.057692307692308,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
85,12,150,100,2056,95.22,69.7752428127428,0.051282051282051,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
86,12,150,100,1703,80.7,65.1161616161616,0.045454545454546,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
87,12,150,100,1731,85.78,60.6843434343434,0.045454545454546,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
88,12,150,100,2039,101.39,68.3535353535354,0.038461538461539,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
89,12,150,100,1809,98.33,58.4888047138047,0.034722222222222,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
90,12,150,100,1750,88.17,56.0204545454545,0.022727272727273,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
91,12,150,100,1813,85.39,60.8810606060606,0.013888888888889,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
92,12,150,100,1813,93.04,52.3218013468013,0.111111111111111,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
93,12,150,100,1930,93.72,60.84617003367,0.159722222222222,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
94,12,150,100,1636,85.56,58.9747685185185,0.041666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
95,12,150,100,1844,92.03,60.5271464646465,0.055555555555556,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
96,12,200,100,1755,76.48,62.09375,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
97,12,200,100,1804,80.81,65.0684523809524,0.009259259259259,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
98,12,200,100,1863,74.58,51.6550925925926,0.009259259259259,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
99,12,200,100,1618,70.68,49.75,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
100,12,200,100,1703,78.3,59.828869047619,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
101,12,200,100,1581,84.61,68.5595238095238,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
102,12,200,100,1727,91.05,51.9136904761905,0.020833333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
103,12,200,100,1713,85.16,70.6622023809524,0.020833333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
104,12,200,100,1673,76.57,47.641369047619,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
105,12,200,100,1606,81.99,60.1309523809524,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
106,12,200,100,1662,74.01,63.2217261904762,0.010416666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
107,12,200,100,2113,90.83,81.7787037037037,0.008333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
108,12,250,100,1644,84.72,64.6666666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
109,12,250,100,1677,92.41,56.4583333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
110,12,250,100,1874,90.33,81.0238095238095,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
111,12,250,100,1654,73.73,46.9722222222222,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
112,12,250,100,1722,78.88,61.1805555555555,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
113,12,250,100,1688,88.81,69.9722222222222,0.013888888888889,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
114,12,250,100,1744,82.22,61.0138888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
115,12,250,100,1742,81.45,78.6388888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
116,12,250,100,1674,72.83,62.5833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
117,12,250,100,1589,74.24,55.7083333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
118,12,250,100,1726,74.23,58.4027777777778,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
119,12,250,100,1695,78.09,66.8333333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
120,12,300,100,1924,119.73,70.1097222222222,0.152777777777778,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
121,12,300,100,1722,75.59,56.0166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
122,12,300,100,1798,74.51,65.1333333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
123,12,300,100,1816,84.79,71.9138888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
124,12,300,100,1564,71.19,44.5666666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
125,12,300,100,1601,73.02,55.0666666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
126,12,300,100,1689,78,69.55,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
127,12,300,100,1539,68.54,55.3125,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
128,12,300,100,1645,88.49,73.3166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
129,12,300,100,1688,76.71,73.5,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
130,12,300,100,1715,82.14,73.6,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
131,12,300,100,1579,73.53,41.0833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
132,12,20000,100,1454,61.75,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
133,12,20000,100,1512,62.91,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
134,12,20000,100,1423,62.72,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
135,12,20000,100,1540,64.41,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
136,12,20000,100,1464,67.92,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
137,12,20000,100,1414,64,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
138,12,20000,100,1537,64.81,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
139,12,20000,100,1458,62.65,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
140,12,20000,100,1456,61.46,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
141,12,20000,100,1550,66.75,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
142,12,20000,100,1422,61.71,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
143,12,20000,100,1526,61.4,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems100.csv
144,12,100,250,4689,102.624,50.8289765023879,0.320921985815603,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
145,12,100,250,4990,113.156,55.8144685813271,0.476666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
146,12,100,250,5702,138.872,56.3722254243152,0.526315789473684,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
147,12,100,250,5337,131.308,52.2276168651169,0.518867924528302,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
148,12,100,250,4880,105.06,50.3038846056917,0.328231292517007,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
149,12,100,250,5863,127.312,55.6720488552145,0.511299435028249,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
150,12,100,250,4972,113.696,55.0163962644879,0.423333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
151,12,100,250,4966,115.076,53.5847758731664,0.385,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
152,12,100,250,5577,146.444,57.2518068747558,0.589285714285714,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
153,12,100,250,5736,131.868,55.5490006988901,0.505847953216374,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
154,12,100,250,5102,113.824,52.8437410517199,0.375816993464052,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
155,12,100,250,5192,121.416,52.0854506488526,0.469551282051282,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
156,12,150,250,4459,94.828,59.7933429118774,0.054597701149425,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
157,12,150,250,4433,94.14,57.921279337946,0.109195402298851,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
158,12,150,250,4470,98.7,53.4464484536324,0.054597701149425,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
159,12,150,250,4662,95.524,62.9318636876108,0.102150537634409,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
160,12,150,250,5115,102.864,67.282298365215,0.279411764705882,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
161,12,150,250,4875,112.472,62.0587837621608,0.143229166666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
162,12,150,250,4632,107.512,65.5203924162258,0.137096774193548,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
163,12,150,250,4487,92.14,62.4574172900322,0.125,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
164,12,150,250,4765,106.896,70.7589355652861,0.10752688172043,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
165,12,150,250,5019,112.16,62.4329272472026,0.212121212121212,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
166,12,150,250,4220,88.584,57.4555389363723,0.0625,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
167,12,150,250,4529,85.14,50.9419927932859,0.033333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
168,12,200,250,4364,84.556,62.6595238095238,0.01984126984127,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
169,12,200,250,4376,91.38,57.7309523809524,0.015873015873016,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
170,12,200,250,4579,95.012,62.6987161531279,0.123188405797101,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
171,12,200,250,4331,85.012,62.6547619047619,0.01984126984127,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
172,12,200,250,4362,88.552,66.9827380952381,0.003968253968254,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
173,12,200,250,4364,88.376,69.1248015873016,0.011904761904762,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
174,12,200,250,4117,81.264,66.412962962963,0.016666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
175,12,200,250,4207,87.536,64.2238304093567,0.01984126984127,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
176,12,200,250,4409,89.704,61.8597222222222,0.026515151515152,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
177,12,200,250,4533,98.312,60.6236918052707,0.071969696969697,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
178,12,200,250,4371,83.796,70.5412698412698,0.011904761904762,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
179,12,200,250,4271,85.244,60.3462301587302,0.003968253968254,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
180,12,250,250,4106,82.316,64.465625,0.005208333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
181,12,250,250,4387,91.196,73.1507352941177,0.004901960784314,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
182,12,250,250,4252,84.364,70.2760416666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
183,12,250,250,4010,81.928,61.1888888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
184,12,250,250,4121,82.2,71.0729166666667,0.005208333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
185,12,250,250,4115,86.972,71.140625,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
186,12,250,250,3946,80.952,53.7611111111111,0.005555555555556,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
187,12,250,250,4058,79.188,61.6944444444445,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
188,12,250,250,4128,81.54,62.25,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
189,12,250,250,4051,71.244,54.0531746031746,0.005208333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
190,12,250,250,4192,76.14,62.4010416666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
191,12,250,250,3884,72.416,60.0484126984127,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
192,12,300,250,5067,96.304,67.9902777777778,0.083333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
193,12,300,250,4146,81.776,62.6153846153846,0.006410256410256,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
194,12,300,250,3907,76.34,68.5833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
195,12,300,250,3883,72.832,65.2847222222222,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
196,12,300,250,3815,77.188,60.7777777777778,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
197,12,300,250,4057,74.032,71.4807692307692,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
198,12,300,250,4237,86.864,80.1071428571429,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
199,12,300,250,3837,70.792,58.1597222222222,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
200,12,300,250,4377,82.756,63.0709706959707,0.005952380952381,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
201,12,300,250,4002,76.676,60.1923076923077,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
202,12,300,250,4289,80.06,58.6071428571429,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
203,12,300,250,3863,76.592,66.4375,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
204,12,20000,250,3575,62.012,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
205,12,20000,250,3430,64.72,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
206,12,20000,250,3513,65.116,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
207,12,20000,250,3545,64.468,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
208,12,20000,250,3625,63.884,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
209,12,20000,250,3576,62.356,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
210,12,20000,250,3833,63.676,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
211,12,20000,250,3694,61.428,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
212,12,20000,250,3568,65.74,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
213,12,20000,250,3473,61.136,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
214,12,20000,250,3622,62.544,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
215,12,20000,250,3671,65.564,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems250.csv
0,12,100,50,1197,120.4,57.6400793650794,0.340277777777778,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
1,12,100,50,929,90.2,47.9074074074074,0.111111111111111,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
2,12,100,50,1086,109.26,53.3161375661376,0.333333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
3,12,100,50,1295,157.8,54.7801587301587,0.512820512820513,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
4,12,100,50,1159,125.28,54.4665824915825,0.25,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
5,12,100,50,1254,102.3,49.80625,0.395833333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
6,12,100,50,1068,108.24,49.0694444444444,0.3,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
7,12,100,50,1346,149.02,52.6084385521886,0.41025641025641,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
8,12,100,50,1408,129.08,65.9688492063492,0.482142857142857,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
9,12,100,50,1347,131.48,58.8140331890332,0.423076923076923,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
10,12,100,50,977,100.44,52.4234126984127,0.333333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
11,12,100,50,1007,102.9,51.1909722222222,0.175,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
12,12,150,50,870,78.92,53.7166666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
13,12,150,50,964,76.28,49.5305555555556,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
14,12,150,50,1134,87.08,46.1650793650794,0.023809523809524,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
15,12,150,50,1043,98.7,76.2722222222222,0.069444444444445,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
16,12,150,50,890,74.78,50.5833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
17,12,150,50,1050,106.58,78.7277777777778,0.047619047619048,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
18,12,150,50,864,76.08,48.0597222222222,0.016666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
19,12,150,50,937,81.9,63.0152777777778,0.013888888888889,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
20,12,150,50,1214,114.6,69.2924603174603,0.15625,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
21,12,150,50,929,89.86,76.5958333333334,0.055555555555556,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
22,12,150,50,876,72.52,61.95,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
23,12,150,50,976,83.92,42.6333333333333,0.013888888888889,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
24,12,200,50,947,80.5,74.25,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
25,12,200,50,1118,86.34,89.1583333333334,0.016666666666667,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
26,12,200,50,799,65.02,54.7222222222222,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
27,12,200,50,1023,94.76,83.6666666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
28,12,200,50,872,82.68,64.6180555555556,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
29,12,200,50,963,73.1,71.9583333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
30,12,200,50,917,86.2,67.0972222222222,0.083333333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
31,12,200,50,933,81.5,53.5625,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
32,12,200,50,976,75.98,68.0763888888889,0.020833333333333,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
33,12,200,50,967,88.98,65.4583333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
34,12,200,50,804,72.8,66.7777777777778,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
35,12,200,50,964,87.34,63.4375,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
36,12,250,50,823,67.08,36.0833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
37,12,250,50,893,66.06,56.1944444444444,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
38,12,250,50,762,60.32,68.7916666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
39,12,250,50,922,78.18,71.8055555555556,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
40,12,250,50,976,71.84,70.3055555555556,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
41,12,250,50,1004,78.62,99.0555555555556,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
42,12,250,50,835,69.96,51,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
43,12,250,50,889,77.54,61.3888888888889,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
44,12,250,50,955,79.92,65.4444444444444,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
45,12,250,50,931,82.18,62.7222222222222,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
46,12,250,50,867,75.76,61.4722222222222,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
47,12,250,50,905,69.44,39.4444444444444,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
48,12,300,50,855,74.08,69.9583333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
49,12,300,50,913,97.12,60.1666666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
50,12,300,50,767,67.42,64.4583333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
51,12,300,50,865,74.84,58,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
52,12,300,50,859,76.5,56.7916666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
53,12,300,50,875,67.46,72.0833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
54,12,300,50,861,70.54,58.25,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
55,12,300,50,793,61.6,68.2083333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
56,12,300,50,878,80.96,129.583333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
57,12,300,50,917,100.18,115.333333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
58,12,300,50,871,74.86,78.0833333333333,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
59,12,300,50,864,72.34,57.6666666666667,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
60,12,20000,50,726,59.62,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
61,12,20000,50,817,60.72,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
62,12,20000,50,682,59.16,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
63,12,20000,50,873,62.3,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
64,12,20000,50,825,61.6,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
65,12,20000,50,764,68.84,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
66,12,20000,50,773,62.46,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
67,12,20000,50,778,63.24,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
68,12,20000,50,851,64.22,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
69,12,20000,50,708,61.36,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
70,12,20000,50,713,59.46,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
71,12,20000,50,777,60.4,0,0,0.01,../includes/setup_smartphone.csv,../includes/orderedItems50.csv
