int(self),self.no_transporter,self.disturbance_cycle,tdi,self.cycle,mean_cyc_to_deliver,mean(t_avgs),mean(self.residue),self.anticipation_increase,self.setup_file,self.item_file
253,12,250,50,694,58.62,62.5416666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
254,12,250,50,691,54.44,32.2083333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
255,12,250,50,823,63.9,58.125,0.027777777777778,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
256,12,250,50,651,52.28,50.0833333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
257,12,250,50,677,55.48,62.9583333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
258,12,250,50,651,52,28.8333333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
259,12,250,50,649,51.14,59.25,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
260,12,250,50,712,60.74,58.2083333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
261,12,250,50,677,53.04,51.4583333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
262,12,250,50,717,65.52,57.4166666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
263,12,250,50,688,54.5,84,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
264,12,300,50,765,51.3,33.625,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
265,12,300,50,710,50.94,37.4166666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
266,12,300,50,701,56.18,48.125,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
267,12,300,50,614,58.74,36.3333333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
268,12,300,50,619,47.6,54.875,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
269,12,300,50,710,65.92,73.375,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
270,12,300,50,792,52.44,58.4583333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
271,12,300,50,724,47.54,49.5416666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
272,12,300,50,617,60.9,116.083333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
273,12,300,50,804,63.76,76.875,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
274,12,300,50,771,56.08,72.9583333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
275,12,300,50,683,57.18,54.0416666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
276,12,20000,50,646,48.7,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
277,12,20000,50,625,46.72,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
278,12,20000,50,603,46.54,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
279,12,20000,50,635,46.82,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
280,12,20000,50,677,47.36,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
281,12,20000,50,630,45.84,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
282,12,20000,50,649,45.82,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
283,12,20000,50,585,44.24,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
284,12,20000,50,662,47.58,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
285,12,20000,50,586,47.08,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
286,12,20000,50,639,46.66,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
287,12,20000,50,633,48,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
288,12,100,100,1652,106.42,51.0376604876605,0.333333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
289,12,100,100,1382,66.6,34.2081390831391,0.083333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
290,12,100,100,1379,74.87,42.5151515151515,0.115384615384615,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
291,12,100,100,2506,144.71,55.9009780048383,0.513333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
292,12,100,100,1840,109.62,54.8543803418804,0.37037037037037,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
293,12,100,100,1573,83.04,50.4886474636475,0.161111111111111,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
294,12,100,100,1929,133.86,54.4551217301217,0.486842105263158,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
295,12,100,100,1667,85.31,43.6487373737374,0.166666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
296,12,100,100,2391,153.29,54.7607152107152,0.565972222222222,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
297,12,100,100,1655,89.75,43.7028839216339,0.213541666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
298,12,100,100,1853,113.88,57.849975024975,0.467592592592593,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
299,12,100,100,1442,87.62,40.0677609427609,0.154761904761905,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
300,12,150,100,1413,69.28,52.5023148148148,0.037037037037037,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
301,12,150,100,1625,97.3,56.3037367724868,0.233333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
302,12,150,100,1629,93.67,61.5666666666667,0.116666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
303,12,150,100,1415,73.71,51.8551587301587,0.074074074074074,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
304,12,150,100,1492,71.04,54.2237103174603,0.041666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
305,12,150,100,1430,69.84,50.3668981481482,0.055555555555556,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
306,12,150,100,1801,79.73,48.037037037037,0.270833333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
307,12,150,100,1420,62.07,40.1375661375661,0.055555555555556,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
308,12,150,100,1554,68.2,49.9434523809524,0.15,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
309,12,150,100,1444,65.26,45.1990740740741,0.046296296296296,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
310,12,150,100,1419,70.84,50.8296957671958,0.046296296296296,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
311,12,150,100,1428,62.29,47.3133267195767,0.055555555555556,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
312,12,200,100,1296,65.4,42.2833333333333,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
313,12,200,100,1482,78.65,74.6984126984127,0.023809523809524,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
314,12,200,100,1503,84.95,69.7722222222222,0.095238095238095,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
315,12,200,100,1265,61.11,46.2555555555556,0.041666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
316,12,200,100,1277,59.87,43.725,0.041666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
317,12,200,100,1388,66.29,44.6972222222222,0.041666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
318,12,200,100,1350,71.46,51.8111111111111,0.041666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
319,12,200,100,1349,57.82,37.3555555555556,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
320,12,200,100,1301,61.08,42.4569444444444,0.055555555555556,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
321,12,200,100,1389,73.68,68.3611111111111,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
322,12,200,100,1306,56.77,47.5083333333333,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
323,12,200,100,1330,61.7,47.3083333333333,0.041666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
324,12,250,100,1315,55.56,37.8833333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
325,12,250,100,1568,67.19,67.775,0.013888888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
326,12,250,100,1173,57.19,33,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
327,12,250,100,1185,56.9,51.125,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
328,12,250,100,1251,57.75,56.1875,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
329,12,250,100,1409,58.82,53.9166666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
330,12,250,100,1186,58.46,38.8125,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
331,12,250,100,1327,57.83,56.9,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
332,12,250,100,1353,58.47,57.4166666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
333,12,250,100,1239,54,47.5416666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
334,12,250,100,1378,65.79,45.0833333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
335,12,250,100,1379,59.21,49.4125,0.033333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
336,12,300,100,1333,59.74,62.9513888888889,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
337,12,300,100,1460,64.57,72.9166666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
338,12,300,100,1259,56.86,46.5416666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
339,12,300,100,1191,55.72,51.1111111111111,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
340,12,300,100,1326,53.13,67.0902777777778,0.020833333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
341,12,300,100,1124,53.22,55.2777777777778,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
342,12,300,100,1664,77.47,102.920833333333,0.033333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
343,12,300,100,1296,51.62,39.625,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
344,12,300,100,1157,49.44,33.2222222222222,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
345,12,300,100,1400,57.19,65.0416666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
346,12,300,100,1222,52.17,37.3611111111111,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
347,12,300,100,1360,67.2,67.3958333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
348,12,20000,100,1120,47.68,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
349,12,20000,100,1304,54.37,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
350,12,20000,100,1310,48.68,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
351,12,20000,100,1209,48.91,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
352,12,20000,100,1182,48.28,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
353,12,20000,100,1151,47.57,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
354,12,20000,100,1230,49.82,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
355,12,20000,100,1278,52,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
356,12,20000,100,1056,46.75,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
357,12,20000,100,1240,49.77,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
358,12,20000,100,1185,51.86,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
359,12,20000,100,1114,50.9,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems100.csv
360,12,100,250,4171,104.256,50.932142353314,0.375,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
361,12,100,250,3872,98.496,47.8961364504045,0.30982905982906,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
362,12,100,250,3914,103.648,47.7209480653446,0.373931623931624,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
363,12,100,250,4308,124.02,49.3651036372134,0.486434108527132,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
364,12,100,250,4224,98.848,48.5441491829145,0.378968253968254,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
365,12,100,250,4526,107.596,51.5734356067078,0.442592592592593,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
366,12,100,250,4494,120.372,52.081576975896,0.459259259259259,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
367,12,100,250,4488,130.224,47.3657300894083,0.455555555555556,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
368,12,100,250,3889,91.048,47.7118897675523,0.358974358974359,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
369,12,100,250,5205,149.988,50.8042737881415,0.572115384615385,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
370,12,100,250,4357,104.104,47.7450489047378,0.361742424242424,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
371,12,100,250,3777,83.988,44.437293513556,0.25,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
372,12,150,250,3374,65.292,49.2671802612592,0.049242424242424,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
373,12,150,250,3386,64.6,51.6579725829726,0.056818181818182,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
374,12,150,250,3797,93.108,57.9298811917805,0.206666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
375,12,150,250,3737,89.32,57.5053371137825,0.17,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
376,12,150,250,3593,76.62,51.895237145895,0.128472222222222,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
377,12,150,250,3817,89.488,56.8357840830667,0.136666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
378,12,150,250,3439,78.496,50.7586988304094,0.108695652173913,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
379,12,150,250,3597,76.604,55.6059790451095,0.076388888888889,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
380,12,150,250,4154,112.24,56.1944200779727,0.29320987654321,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
381,12,150,250,4012,105.604,59.217632371928,0.269230769230769,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
382,12,150,250,3382,72.384,52.8720779220779,0.053030303030303,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
383,12,150,250,3842,95.816,60.9034440175072,0.216666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
384,12,200,250,4303,111.464,69.199908625731,0.115079365079365,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
385,12,200,250,3156,60.984,50.5071428571428,0.016666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
386,12,200,250,3766,84.256,57.4401892701525,0.069444444444445,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
387,12,200,250,3205,65.02,58.3552503052503,0.015625,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
388,12,200,250,3314,69.692,68.9032738095238,0.052083333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
389,12,200,250,3201,65.776,47.640873015873,0.015625,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
390,12,200,250,3172,59.9,44.5297619047619,0.011111111111111,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
391,12,200,250,3277,60.428,44.3923611111111,0.020833333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
392,12,200,250,3257,62.452,50.4236111111111,0.015625,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
393,12,200,250,3395,69.432,66.528125,0.024509803921569,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
394,12,200,250,3183,59.624,48.0551282051282,0.022222222222222,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
395,12,200,250,2976,58.316,45.6662087912088,0.011904761904762,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
396,12,250,250,3174,63.04,54.5643939393939,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
397,12,250,250,2965,55.16,41.7878787878788,0.007575757575758,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
398,12,250,250,3249,66.088,75.3068181818182,0.038461538461539,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
399,12,250,250,3278,62.884,64.8411033411033,0.012820512820513,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
400,12,250,250,3199,61.036,59.1717171717172,0.020833333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
401,12,250,250,2954,55.588,49.5409090909091,0.007575757575758,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
402,12,250,250,3172,63.64,51.449494949495,0.006944444444444,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
403,12,250,250,3295,62.024,57.0555555555556,0.012820512820513,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
404,12,250,250,3301,67.34,64.9930555555556,0.006410256410256,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
405,12,250,250,3180,63.904,62.3160353535353,0.041666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
406,12,250,250,3341,67.116,63.0977564102564,0.019230769230769,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
407,12,250,250,3003,55.616,45.1742424242424,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
408,12,300,250,2924,56.992,55.712962962963,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
409,12,300,250,3102,56.352,67.0916666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
410,12,300,250,3134,56.244,56.3416666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
411,12,300,250,3299,65.096,65.7185185185185,0.015151515151515,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
412,12,300,250,3074,59.256,54.35,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
413,12,300,250,2990,53.944,41.7777777777778,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
414,12,300,250,2911,52.184,47.5648148148148,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
415,12,300,250,3203,61.256,61.2166666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
416,12,300,250,3232,62.312,76.5,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
417,12,300,250,2909,51.072,40.6666666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
418,12,300,250,3204,63.14,80.525,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
419,12,300,250,4813,133.096,66.1593434343434,0.223958333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
420,12,20000,250,2825,47.672,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
421,12,20000,250,2817,48.972,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
422,12,20000,250,3021,48.38,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
423,12,20000,250,2836,49.9,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
424,12,20000,250,2799,49.14,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
425,12,20000,250,2902,48.264,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
426,12,20000,250,2905,50.256,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
427,12,20000,250,2900,49.824,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
428,12,20000,250,2864,47.712,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
429,12,20000,250,2931,48.684,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
430,12,20000,250,2902,49.24,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
431,12,20000,250,2768,49.736,0,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems250.csv
216,12,100,50,714,66.5,53.975,0.107142857142857,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
217,12,100,50,727,85.26,52.3597222222222,0.142857142857143,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
218,12,100,50,614,60.46,39.3041666666667,0.083333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
219,12,100,50,833,102.88,41.2365079365079,0.270833333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
220,12,100,50,1191,166.68,55.01875,0.472222222222222,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
221,12,100,50,937,95.64,52.1701388888889,0.212962962962963,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
222,12,100,50,851,108.88,40.7928571428572,0.1875,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
223,12,100,50,1284,192.78,55.103869047619,0.472222222222222,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
224,12,100,50,1154,109.98,48.8389700577201,0.204545454545455,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
225,12,100,50,797,74.4,45.7515873015873,0.15625,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
226,12,100,50,782,66.9,43.5892857142857,0.05952380952381,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
227,12,100,50,1143,137.1,46.8687830687831,0.424242424242424,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
228,12,150,50,700,57.08,56.9791666666667,0.020833333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
229,12,150,50,752,87.9,55.7361111111111,0.066666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
230,12,150,50,817,89.2,49.6986111111111,0.216666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
231,12,150,50,855,76.2,62.8916666666667,0.083333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
232,12,150,50,837,55.94,38.6291666666667,0.05,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
233,12,150,50,723,63.94,38.5763888888889,0.041666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
234,12,150,50,813,65.86,42.8916666666667,0.033333333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
235,12,150,50,1049,85.08,76.4013888888889,0.142857142857143,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
236,12,150,50,737,68.7,45.9236111111111,0.020833333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
237,12,150,50,721,80.08,49.9236111111111,0.166666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
238,12,150,50,736,87.32,71.6111111111111,0.104166666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
239,12,150,50,687,54.54,29.3402777777778,0.020833333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
240,12,200,50,675,58.2,48.9444444444445,0.027777777777778,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
241,12,200,50,696,68.64,61.7777777777778,0.027777777777778,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
242,12,200,50,674,55.14,38.7916666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
243,12,200,50,1022,121.68,66.825,0.116666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
244,12,200,50,735,56.06,53.6111111111111,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
245,12,200,50,849,61.2,40.8611111111111,0.020833333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
246,12,200,50,1389,85.32,85.5777777777778,0.222222222222222,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
247,12,200,50,699,54.64,38.9166666666667,0.027777777777778,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
248,12,200,50,661,63.88,65.8888888888889,0.027777777777778,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
249,12,200,50,807,69.84,69.5,0.020833333333333,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
250,12,200,50,747,56.94,43.3333333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
251,12,200,50,611,48.86,31.3333333333333,0.027777777777778,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
252,12,250,50,575,50.54,44.0416666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
253,12,250,50,839,70.68,44.6527777777778,0.027777777777778,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
254,12,250,50,690,51.48,47.7916666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
255,12,250,50,694,52.36,41.5,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
256,12,250,50,680,51.94,43.2916666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
257,12,250,50,728,57.86,75.2916666666667,0.041666666666667,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
258,12,250,50,657,53.76,55.25,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
259,12,250,50,716,64.48,85.6666666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
260,12,250,50,724,59.22,60.625,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
261,12,250,50,745,56.74,45.625,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
262,12,250,50,687,65.18,52.7916666666667,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
263,12,250,50,731,70.72,72.25,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
264,12,300,50,828,54.64,55.9583333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
265,12,300,50,696,52.46,57.625,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
266,12,300,50,661,50.96,40.3333333333333,0,0.01,../includes/setup_smartphone2.csv,../includes/orderedItems50.csv
